,Ticker,Volatility,Sector,PEG Ratio,Market Cap,Trailing PS,Profit Margin,Forward EPS,Market Cap Categorised,Price,Three Year SL Growth Rate (%),Three Year Growth Against Market (%)
3470,ITRI,17.64796383197716,Technology,2.26,2377823232.0,1.3242764,-0.00542,2.22,Mid-Cap,51.93999862670898,-15.585893617496172,-61.52832637329925
3472,ITRN,4.037474796685455,Technology,0.62,439772896.0,1.5005627,0.1266,2.51,Small-Cap,21.5,47.751862366608435,1.8094296108053598
3473,ITT,13.826730703448742,Industrials,1.63,6926789120.0,2.3184354,0.12284,5.47,Mid-Cap,84.01000213623047,82.58525728907784,36.64282453327477
3474,ITUB,0.6511193853961362,Financial Services,0.58,49291886592.0,0.42651108,0.257,0.79,Large-Cap,5.019999980926514,57.765726721761844,11.823293965958769
3475,ITW,22.078948089576166,Industrials,5.9,71995670528.0,4.5189347,0.19042999,10.31,Large-Cap,235.66000366210935,61.408076792559505,15.46564403675643
3477,IVAC,0.8669907848976846,Industrials,-1.19,180170400.0,5.0381813,-0.47748002,0.25,Micro-Cap,7.239999771118164,43.65079019675777,-2.2916425590453073
3485,IVR,9.768876821677166,Real Estate,-0.17,439209664.0,-1.1631612,0.0,3.5,Small-Cap,10.550000190734863,-62.350334397792984,-108.29276715359606
3488,IVZ,5.4421139181473395,Financial Services,0.97,7827209216.0,1.2939888,0.15221,1.95,Mid-Cap,17.200000762939453,109.01520280567337,63.07277004987029
3493,IZEA,1.141486644664708,Communication Services,-5.85,36358704.0,0.8847275,-0.10876001,0.11,Micro-Cap,0.5849999785423279,217.93477032896996,171.99233757316688
3495,J,18.67750762506685,Industrials,1.47,14540431360.0,0.9478233,0.042090002,8.2,Large-Cap,115.5199966430664,49.9530178597496,4.010585103946525
3496,JACK,15.188681392395239,Consumer Cyclical,1.95,1861452160.0,1.127833,0.07862,6.6,Small-Cap,89.5,70.8236078741453,24.88117511834222
3498,JAKK,5.500982401502196,Consumer Cyclical,0.35,208572736.0,0.2619645,0.11481,4.62,Micro-Cap,20.63999938964844,262.105264566832,216.1628318110289
3505,JAZZ,18.180142273970706,Healthcare,0.71,9205219328.0,2.5155175,-0.06123,19.35,Mid-Cap,144.94000244140625,40.37772633550242,-5.564706420300652
3506,JBGS,4.787913544355172,Real Estate,-3.38,1578808704.0,2.5980282,0.14048,-0.65,Small-Cap,13.800000190734863,-53.103908408146516,-99.04634116394959
3510,JBL,14.768049428237584,Technology,0.88,10456825856.0,0.29768628,0.027409999,9.06,Large-Cap,81.38999938964844,254.05979599482086,208.11736323901778
3511,JBLU,3.968465195977307,Industrials,-0.05,2269074944.0,0.24776971,-0.03953,1.17,Mid-Cap,6.78000020980835,-18.607439713013864,-64.54987246881694
3513,JBT,23.873723672333433,Industrials,1.16,3420288768.0,1.5790806,0.06034,6.18,Mid-Cap,107.55999755859376,47.51312781816742,1.5706950623643436
3515,JCI,13.356833149389304,Industrials,1.11,40275267584.0,1.5791126,0.04975,4.02,Large-Cap,58.59000015258789,120.13621370001353,74.19378094421046
3518,JD,14.620343213479613,Consumer Cyclical,22.65,56078413824.0,0.05360016,0.00992,3.43,Large-Cap,36.18999862670898,-16.304354250912688,-62.24678700671576
3519,JEF,7.731189981728928,Financial Services,0.81,7309426176.0,1.3459237,0.10893,3.87,Mid-Cap,31.36000061035156,188.7331164718574,142.7906837160543
3520,JELD,6.6235379713904345,Industrials,1.63,1049352064.0,0.20458479,0.008909999,1.58,Small-Cap,12.199999809265137,39.11059489700535,-6.831837858797726
3534,JHG,7.886570303027232,Financial Services,-9.08,4330299904.0,1.9651027,0.169,2.33,Mid-Cap,26.0,94.04397014753704,48.10153739173396
3538,JILL,8.001897261341265,Consumer Cyclical,-0.19,269704576.0,0.43835303,0.06855,3.28,Small-Cap,25.57999992370605,1286.4498388639336,1240.5074061081305
3539,JJSF,14.20315211115218,Consumer Defensive,0.5,2877857024.0,2.0359666,0.03026,5.4,Mid-Cap,149.10000610351562,25.245694919486215,-20.69673783631686
3540,JKHY,15.097383853153536,Technology,3.6,11472677888.0,5.7494245,0.17663,5.33,Large-Cap,155.94000244140625,1.0992159226493878,-44.84321683315369
3541,JKS,14.521067993386884,Technology,0.19,2392642560.0,0.028644498,0.00796,7.39,Mid-Cap,48.91999816894531,230.54052390871144,184.59809115290835
3542,JLL,50.29896903140941,Real Estate,1.08,6321549312.0,0.30301598,0.03137,17.22,Mid-Cap,135.16000366210938,36.55283802598635,-9.389594729816729
3549,JNPR,4.454103218624842,Technology,0.84,10061280256.0,1.8979251,0.08885,2.58,Large-Cap,30.86000061035156,45.09720361372525,-0.8452291420778266
3555,JOUT,25.840107932387273,Consumer Cyclical,1.02,614267200.0,0.79965216,0.05144,5.93,Small-Cap,59.66999816894531,3.6480258835601584,-42.29440687224292
3558,JPM,23.540111281766137,Financial Services,-2.27,410700021760.0,3.1806145,0.32539,14.0,Mega-Cap,140.80999755859375,66.18403770461292,20.241604948809844
3566,JRVR,10.04207017936331,Financial Services,0.85,731560064.0,0.8990582,0.03806,2.44,Small-Cap,19.90999984741211,-41.679128589500294,-87.62156134530338
3580,JWN,7.804696957964926,Consumer Cyclical,0.79,2589641728.0,0.16675091,0.01578,1.99,Mid-Cap,16.549999237060547,-0.7793828881099913,-46.72181564391307
3584,JYNT,27.56626909110686,Healthcare,6.4,233717248.0,2.2933373,0.01155,0.24,Micro-Cap,16.0,52.38095238095239,6.438519625149311
3587,K,4.998639232162377,Consumer Defensive,5.29,23078688768.0,1.5069336,0.06268,4.26,Large-Cap,67.23999786376953,10.277523753550543,-35.66490900225253
3590,KAI,38.72559691302826,Industrials,2.63,2261584384.0,2.4997091,0.13366,9.92,Mid-Cap,194.13999938964844,173.76397850711737,127.82154575131429
3592,KALA,195.39200228656415,Healthcare,-0.02,31901624.0,8.196717,0.0,-13.12,Micro-Cap,15.6899995803833,-96.69684219360352,-142.6392749494066
3593,KALU,20.736829553020247,Basic Materials,0.4,1011443776.0,0.2950622,-0.008640001,7.54,Small-Cap,64.83999633789062,-6.892299096444114,-52.83473185224719
3596,KAMN,10.027440188420172,Industrials,5.32,617992832.0,0.8982963,-0.06719,0.81,Small-Cap,22.36000061035156,-34.660309499455586,-80.60274225525866
3597,KAR,1.9233157041795828,Consumer Cyclical,2.25,1483837696.0,0.97659457,0.15875,0.59,Small-Cap,13.5600004196167,10.69388097646285,-35.248551779340225
3600,KB,7.462324074674168,Financial Services,0.64,14536635392.0,0.0011032112,0.33353,9.65,Large-Cap,37.630001068115234,57.339857367435165,11.39742461163209
3601,KBAL,2.2109420806500237,Consumer Cyclical,1.44,450963584.0,0.62753934,-0.02624,0.77,Small-Cap,12.279999732971191,21.874653940314843,-24.067778815488232
3602,KBH,5.8111198674670925,Consumer Cyclical,-0.63,3439057920.0,0.4991882,0.11727,5.6,Mid-Cap,41.5099983215332,109.76331934120466,63.82088658540159
3605,KBR,11.062605403560026,Industrials,1.18,7774163456.0,1.1843637,0.02894,3.61,Mid-Cap,57.18999862670898,218.77570434858785,172.83327159278477
3609,KDNY,3.8331742012399697,Healthcare,-0.74,1435447168.0,234.24399,0.0,-3.37,Small-Cap,21.3700008392334,44.88136162192134,-1.0610711338817325
3610,KDP,3.7612504624063656,Consumer Defensive,3.02,49661751296.0,3.5328841,0.10216,1.92,Large-Cap,35.529998779296875,43.53756435820865,-2.404868397594427
3612,KELYA,2.970338138346237,Industrials,0.82,612176896.0,0.123288535,-0.0125899995,1.78,Small-Cap,16.5,23.78094594476643,-22.161486811036646
3619,KEX,9.033521037462805,Industrials,6.06,4088221952.0,1.468073,0.043909997,4.73,Mid-Cap,69.20999908447266,49.15947588034413,3.217043124541057
3621,KEYS,28.786117923839253,Technology,2.21,26430484480.0,4.7613916,0.20807,8.53,Large-Cap,147.8000030517578,61.35371780984733,15.411285054044257
3624,KFRC,14.0904068384638,Industrials,1.14,1302614528.0,0.7614222,0.04409,4.31,Small-Cap,64.91000366210938,138.66764523231524,92.72521247651216
3626,KFY,15.2219420254421,Industrials,0.66,2572762624.0,0.9104955,0.089779995,4.4,Mid-Cap,49.61000061035156,90.3856098823361,44.44317712653302
3627,KGC,1.589188843018399,Basic Materials,-0.48,6093458944.0,1.763613,-0.17516,0.28,Mid-Cap,5.079999923706055,-15.886802380095924,-61.829235135899
3628,KHC,3.925983212012738,Consumer Defensive,3.56,48122945536.0,1.8169887,0.08922,2.87,Large-Cap,39.40999984741211,46.33102859243194,0.3885958366288662
3630,KIM,4.56297870608618,Real Estate,-1.2,11889527808.0,6.8817725,0.072919995,0.71,Large-Cap,19.030000686645508,141.1130561708758,95.17062341507273
3635,KIRK,9.042149907028893,Consumer Cyclical,-0.53,37753024.0,0.07568391,-0.0896,-0.07,Micro-Cap,2.799999952316284,218.18181448731536,172.23938173151228
3638,KKR,12.721510852181405,Financial Services,1.82,58943197184.0,10.653988,-0.15203,4.87,Large-Cap,52.959999084472656,148.56505011264355,102.62261735684046
3640,KLAC,72.83648408132301,Technology,2.85,51510407168.0,4.913368,0.33773997,19.0,Large-Cap,375.7099914550781,157.6352705159197,111.69283776011662
3641,KLIC,13.098554128073694,Technology,1.34,2692675328.0,2.2089849,0.25803,3.22,Mid-Cap,47.86000061035156,118.43146711004522,72.48903435424214
3645,KMB,6.5546918369669696,Consumer Defensive,2.43,47773368320.0,2.367949,0.095860004,6.78,Large-Cap,139.13999938964844,6.4809464911780825,-39.461486264624995
3646,KMDA,1.4202699490957118,Healthcare,6.82,203989248.0,1.5771674,-0.01794,0.19,Micro-Cap,4.5,-40.0,-85.94243275580308
3650,KMPR,10.686811021717117,Financial Services,2.8,3512257792.0,0.62979805,-0.05401,5.02,Mid-Cap,56.0,-11.438313343998093,-57.38074609980117
3651,KMT,5.549725950777498,Industrials,5.41,2094507264.0,1.0296532,0.062480003,1.72,Mid-Cap,26.290000915527344,24.538651933549904,-21.40378082225317
3652,KMX,24.681118679524293,Consumer Cyclical,4.46,10933574656.0,0.35126403,0.015570001,3.44,Large-Cap,67.44999694824219,6.086811899551188,-39.85562085625189
3653,KN,2.6993530133524035,Technology,1.11,1493727872.0,1.9533514,-0.56244,1.34,Small-Cap,16.440000534057617,14.884696380029675,-31.057736375773402
3655,KNOP,3.6541037517791213,Industrials,2.23,170147088.0,0.6352873,0.21905,0.69,Micro-Cap,4.949999809265137,-50.28325069480064,-96.22568345060373
3656,KNSA,4.040324005654537,Healthcare,0.17,813321152.0,3.693892,0.83279,-0.43,Small-Cap,11.449999809265137,-44.00978297264704,-89.95221572845011
3657,KNSL,48.856975983689566,Financial Services,2.25,7659541504.0,9.350026,0.19423,11.57,Mid-Cap,327.32000732421875,196.91377757132662,150.97134481552354
3660,KNTK,10.93070040112554,Energy,1.19,1520049664.0,1.2526264,0.20661,2.44,Small-Cap,30.18000030517578,458.8888846699594,412.94645191415634
3663,KO,6.5595460400341405,Consumer Defensive,4.23,277100167168.0,6.4435906,0.22188999,2.8,Mega-Cap,63.959999084472656,49.05454584570101,3.1121130898979317
3666,KOF,11.112962317928476,Consumer Defensive,3.32,17449494528.0,0.076958165,0.083950005,5.32,Large-Cap,83.62999725341797,131.14667745198534,85.20424469618226
3667,KOP,5.603885695925694,Basic Materials,0.42,701300416.0,0.3541027,0.03201,4.65,Small-Cap,34.06999969482422,222.93837989448474,176.99594713868166
3668,KOPN,2.778295216013129,Technology,-0.5,109183184.0,2.3033848,-0.40771,-0.02,Micro-Cap,0.9900000095367432,167.56756669679118,121.62513394098809
3670,KOS,2.200161360743012,Energy,0.26,3175732224.0,1.4118732,0.100719996,1.32,Mid-Cap,7.039999961853027,583.49516091287,537.5527281570669
3675,KPTI,5.18097886125764,Healthcare,0.09,466080064.0,2.9672642,-1.05231,-1.11,Small-Cap,3.799999952316284,-83.95270311087913,-129.8951358666822
3676,KR,7.545230859341748,Consumer Defensive,1.33,34381066240.0,0.23190024,0.015140001,4.52,Large-Cap,47.79999923706055,54.690302631331235,8.74786987552816
3678,KRC,11.554556257760519,Real Estate,0.2,3561019392.0,3.246182,0.21205,1.49,Mid-Cap,30.399999618530277,-46.87679650953196,-92.81922926533503
3679,KREF,2.859570266795459,Real Estate,0.38,785610112.0,8.60358,0.41728002,1.71,Small-Cap,11.4399995803833,-6.419062265988347,-52.36149502179142
3680,KRG,4.2668095844476115,Real Estate,-3.63,4705137664.0,5.866784,-0.01575,-0.05,Mid-Cap,21.030000686645508,196.76684208096816,150.82440932516508
3685,KRNT,43.281982914795734,Industrials,12.06,855520576.0,3.1508796,-0.2912,0.4,Small-Cap,17.219999313354492,-35.19006582183397,-81.13249857763705
3686,KRNY,1.971540949432002,Financial Services,3.18,523529408.0,2.7205238,0.24709,0.7,Small-Cap,7.769999980926514,1.6609642701461715,-44.2814684856569
3687,KRO,2.6785154967516305,Basic Materials,4.09,1063139776.0,0.5507925,0.05414,0.96,Small-Cap,9.25,15.142775061908367,-30.79965769389471
3690,KRP,4.304125377028282,Energy,5.62,1435183744.0,5.035066,0.39283,0.97,Small-Cap,16.149999618530273,263.8047946735779,217.8623619177748
3692,KRTX,47.510910549694444,Healthcare,0.95,7514436608.0,706.44324,0.0,-10.32,Mid-Cap,201.47000122070312,139.78815671296394,93.84572395716086
3698,KSS,14.689847696354445,Consumer Cyclical,-0.55,2564854272.0,0.14172031,-0.00105,3.01,Mid-Cap,23.13999938964844,42.961443026289345,-2.9809897295137304
3700,KTB,12.566273453621928,Consumer Cyclical,1.62,2619474176.0,0.9954513,0.09329,4.99,Mid-Cap,47.18000030517578,170.30715753853906,124.36472478273598
3705,KTOS,5.805257406217212,Industrials,18.34,1616411264.0,1.7994113,-0.041079998,0.47,Small-Cap,12.84000015258789,-7.824839402070166,-53.76727215787324
3711,KVHI,1.7901121299441067,Technology,1.09,213174000.0,1.5349731,0.17354,0.49,Micro-Cap,11.149999618530272,38.16604758586848,-7.776385169934592
3713,KW,3.2760712860238073,Real Estate,0.95,2251621632.0,3.7583401,0.15640001,2.97,Mid-Cap,16.43000030517578,37.57216146536625,-8.370271290436825
3716,KWR,39.18305096519821,Basic Materials,1.5,3389014016.0,1.7436922,-0.0082,8.26,Mid-Cap,186.9600067138672,53.16090174171837,7.218468985915294
3729,LADR,1.7952460107093715,Real Estate,-0.44,1170143488.0,3.3957164,0.41271,1.23,Small-Cap,9.270000457763672,50.213177909732245,4.27074515392917
3730,LAKE,5.523521849478932,Consumer Cyclical,0.64,90903248.0,0.80555135,0.0166,1.18,Micro-Cap,12.359999656677246,-24.954461615215155,-70.89689437101823
3731,LAMR,17.65261501901213,Real Estate,6.61,10556598272.0,5.183811,0.21540001,5.63,Large-Cap,102.87000274658205,118.58143110014086,72.63899834433778
3732,LANC,20.84007414930151,Consumer Defensive,13.64,5698098688.0,3.239695,0.05806,6.8,Mid-Cap,204.9600067138672,53.88944873994559,7.947015984142517
3733,LAND,6.4150778144965415,Real Estate,759.67,589786688.0,6.614702,0.052800003,-0.29,Small-Cap,16.40999984741211,37.59260762258958,-8.349825133213493
3739,LASR,8.736095330184883,Technology,-0.29,407600288.0,1.6838951,-0.22548,-0.19,Small-Cap,9.010000228881836,-32.710978358003636,-78.65341111380671
3743,LAUR,2.018258090264346,Consumer Defensive,0.77,1884468224.0,1.5169542,0.055999998,1.22,Small-Cap,11.899999618530272,40.91178269459924,-5.030650061203836
3745,LAZ,6.346481019379727,Financial Services,1.9,3069633536.0,1.1069034,0.12892,3.8,Mid-Cap,34.70000076293945,41.43569310416029,-4.506739651642782
3746,LAZR,7.4709023072901815,Consumer Cyclical,0.09,2152080640.0,52.879272,0.0,-0.49,Mid-Cap,5.829999923706055,-42.10526216100524,-88.04769491680833
3747,LAZY,4.899037826687918,Consumer Cyclical,0.67,173346880.0,0.13063449,0.050029997,1.04,Micro-Cap,12.539999961853027,464.8648558668422,418.92242311103917
3748,LBAI,3.0786078854189074,Financial Services,0.89,959127360.0,2.8871984,0.32321,2.0,Small-Cap,14.979999542236328,56.16862193092047,10.226189175117398
3750,LBC,1.6750920864587386,Financial Services,1.62,475529184.0,2.675059,0.45115003,0.82,Small-Cap,9.31999969482422,1.65152703607499,-44.29090571972809
3752,LBRDA,30.112847037479778,Communication Services,0.34,11079576576.0,11.363668,1.28923,9.01,Large-Cap,76.54000091552734,-36.09951436336403,-82.0419471191671
3756,LBTYA,3.4925398660535647,Communication Services,0.53,8811215872.0,1.2245113,0.20472999,0.07,Mid-Cap,18.709999084472656,6.186141846328543,-39.75629090947453
3759,LC,8.627521134093618,Financial Services,-2.27,772639744.0,0.6085067,0.22815001,0.89,Small-Cap,7.21999979019165,-2.300407027947497,-48.242839783750576
3768,LCII,17.891988323751693,Consumer Cyclical,0.84,2895862016.0,0.5561326,0.07585,10.18,Mid-Cap,115.12999725341795,66.53091759354777,20.588484837744694
3769,LCNB,1.937884090021391,Financial Services,5.99,185333008.0,2.4684737,0.29473,1.9,Micro-Cap,16.790000915527344,49.15801627271525,3.215583516912176
3771,LCUT,3.985690347848564,Consumer Cyclical,1.24,107204656.0,0.14732754,-0.00847,1.01,Micro-Cap,5.099999904632568,5.566289378943446,-40.37614337685963
3774,LDOS,6.637087534993207,Technology,2.11,12587456512.0,0.87437177,0.04758,7.42,Large-Cap,92.55999755859376,0.3641128688675803,-45.578319886935496
3776,LE,9.219459392821618,Consumer Cyclical,-1.43,246231744.0,0.15830472,-0.00805,-0.1,Micro-Cap,7.739999771118164,5.020351306708523,-40.92208144909455
3777,LEA,24.99451622450405,Consumer Cyclical,0.33,7834160640.0,0.37499273,0.01569,15.8,Mid-Cap,135.61000061035156,64.55413851759508,18.611705761792003
3778,LECO,22.690194344655673,Industrials,1.24,9217903616.0,2.4507809,0.12555,9.24,Mid-Cap,159.7899932861328,125.22189104930914,79.27945829350605
3780,LEE,8.05290413896851,Communication Services,1.92,72659512.0,0.09512673,-0.01777,2.86,Micro-Cap,12.199999809265137,56.41025014020846,10.467817384405386
3781,LEG,6.052462908685909,Consumer Cyclical,3.82,4198484480.0,0.81576246,0.06019,1.83,Mid-Cap,31.6200008392334,25.164568357816623,-20.777864397986452
3785,LEN,14.891861450723233,Consumer Cyclical,0.47,31651188736.0,0.9320708,0.13861,10.74,Large-Cap,111.87000274658205,184.0508609605079,138.1084282047048
3790,LEVI,4.976709435161635,Consumer Cyclical,3.37,5909980672.0,0.9431974,0.07788,1.46,Mid-Cap,14.880000114440918,23.324519326529135,-22.61791342927394
3795,LFCR,1.8780957528064626,Healthcare,-0.53,132494904.0,0.7245741,-0.40093,-0.03,Micro-Cap,3.930000066757202,-61.31889639980431,-107.26132915560738
3801,LFT,0.7446467395242957,Real Estate,-0.68,104462400.0,5.2325454,0.49407002,0.27,Micro-Cap,1.9800000190734863,16.80351043921489,-29.138922316588186
3802,LFUS,41.03940833980129,Technology,1.91,6092868608.0,2.4236748,0.14850001,14.66,Mid-Cap,250.75999450683597,96.79941522320152,50.856982467398446
3807,LGIH,27.342340085191097,Consumer Cyclical,1.03,2680915200.0,1.163362,0.14171,10.55,Mid-Cap,113.98999786376952,136.10190709584268,90.1594743400396
3810,LGND,14.543574869453026,Healthcare,0.86,1323208192.0,6.7426343,-0.17,4.43,Small-Cap,76.7699966430664,27.710984513591637,-18.23144824221144
3817,LH,38.206504722516456,Healthcare,-2.03,20620707840.0,1.3860984,0.08598,19.01,Large-Cap,231.5399932861328,56.25590817293652,10.313475417133446
3819,LHX,24.973267682156642,Industrials,0.44,38377009152.0,2.249268,0.06224,12.2,Large-Cap,202.8699951171875,11.586751049434083,-34.35568170636899
3827,LIFE,1.8533641045092866,Healthcare,-0.09,99678936.0,9.597433,0.0,-1.59,Micro-Cap,1.7200000286102295,-47.07692219660832,-93.01935495241139
3831,LII,41.09468849773305,Industrials,1.48,9321998336.0,1.9756694,0.105349995,16.33,Mid-Cap,263.5299987792969,55.47260219590048,9.530169440097403
3833,LILAK,2.332895343315867,Communication Services,0.49,1804369664.0,0.3747315,-0.03647,-0.33,Small-Cap,8.479999542236328,-10.568424389643406,-56.51085714544648
3836,LIN,42.47891394413348,Basic Materials,3.51,180234272768.0,5.402058,0.1243,13.13,Large-Cap,367.3500061035156,110.91978483503686,64.97735207923378
3837,LINC,1.097417151371334,Consumer Defensive,1.45,189074400.0,0.5428695,0.03627,0.49,Micro-Cap,6.079999923706055,149.18031889852185,103.23788614271876
3838,LIND,3.9162903349172615,Consumer Cyclical,-0.91,627077056.0,1.4877273,-0.26424998,-0.03,Small-Cap,11.149999618530272,112.38094511486231,66.43851235905925
3841,LIQT,3.2077345008847975,Industrials,-0.14,18823848.0,1.1777833,-0.88654,0.0,Micro-Cap,0.4099999964237213,-90.74492071532465,-136.68735347112772
3843,LITE,13.824169353964209,Technology,0.48,3222925056.0,1.7608725,0.015620001,4.87,Mid-Cap,46.09999847412109,-38.368988511641874,-84.31142126744496
3851,LIVN,14.477998894508666,Healthcare,-4.48,2668588288.0,2.6116414,-0.08441,2.8,Mid-Cap,49.630001068115234,5.595746953436668,-40.34668580236641
3856,LKFN,12.638760016206707,Financial Services,1.33,1472378368.0,6.255484,0.44107,4.08,Small-Cap,57.290000915527344,63.57541317734546,17.632980421542385
3857,LKQ,10.239779059958545,Consumer Cyclical,0.42,15128613888.0,1.1824772,0.08981,4.38,Large-Cap,56.650001525878906,184.24486030322345,138.30242754742036
3858,LL,7.935896053525914,Consumer Cyclical,-0.13,93009280.0,0.08374091,-0.010880001,-0.62,Micro-Cap,3.0999999046325684,-41.28788292709007,-87.23031568289315
3860,LLY,73.54355367154692,Healthcare,1.95,366882160640.0,12.854386,0.2188,11.72,Mega-Cap,374.80999755859375,153.96670539030575,108.02427263450267
3861,LMAT,9.098316065481214,Healthcare,17.5,1211654016.0,7.495493,0.12765999,1.35,Small-Cap,52.77000045776367,104.9108974952912,58.96846473948812
3862,LMB,3.295107307218943,Industrials,1.37,178898880.0,0.36011544,0.0136899995,1.44,Micro-Cap,16.780000686645508,488.7719736190252,442.8295408632221
3868,LMNR,1.9315826696889205,Consumer Defensive,0.87,303120192.0,1.6542972,0.11959,0.39,Small-Cap,16.829999923706055,42.919603575514,-3.0228291802890723
3869,LMST,4.489714029365035,Financial Services,9.93,173721440.0,3.0016663,0.31691998,2.27,Micro-Cap,23.030000686645508,96.00000584379156,50.05757308798848
3871,LNC,15.128221360309919,Financial Services,0.56,3553516288.0,0.18935928,-0.11942001,9.47,Mid-Cap,21.059999465942383,-16.907062757245388,-62.84949551304847
3873,LNG,42.11269226850376,Energy,0.14,36623933440.0,1.0996197,0.04287,11.9,Large-Cap,151.0800018310547,268.01778466479664,222.07535190899355
3875,LNN,25.233927086407668,Industrials,0.82,1404828288.0,1.880992,0.10614,6.65,Small-Cap,127.11000061035156,47.43547039708891,1.493037641285838
3877,LNT,4.758975865133675,Utilities,3.07,13899131904.0,3.3053823,0.16314,3.21,Large-Cap,55.02999877929688,15.687206813024765,-30.25522594277831
3878,LNTH,23.864506316993644,Healthcare,0.48,6181246976.0,6.610528,0.03002,5.55,Mid-Cap,89.61000061035156,573.2531764483006,527.3107436924975
3879,LNW,18.0635746039404,Consumer Cyclical,55.2,5525459456.0,2.1996255,1.46298,2.62,Mid-Cap,59.959999084472656,553.1590097079472,507.2165769521442
3886,LOCO,3.354566289081808,Consumer Cyclical,0.89,338054880.0,0.71932846,0.044260003,0.79,Small-Cap,9.09000015258789,-14.164305744919591,-60.10673850072267
3888,LOGI,22.67924643179449,Technology,-2.03,9132519424.0,1.899152,0.08969,2.98,Mid-Cap,56.79999923706055,25.24674563917837,-20.695687116624704
3889,LOMA,1.0436837006355408,Basic Materials,25068.8,1555166592.0,0.0107154865,0.013359999,1.55,Small-Cap,6.670000076293945,111.09295580080274,65.15052304499966
3891,LOPE,10.771771967453011,Consumer Defensive,0.2,3632230400.0,3.9857419,0.20265,7.14,Mid-Cap,116.5999984741211,54.80615898373872,8.863726227935643
3893,LOVE,19.604032846460363,Consumer Cyclical,0.45,443407616.0,0.68054795,0.04335,2.94,Small-Cap,27.809999465942383,151.90216994597313,105.95973719017005
3894,LOW,32.30602616426337,Consumer Cyclical,2.01,125854957568.0,1.2966851,0.06632,14.71,Large-Cap,209.75999450683597,132.15394459681943,86.21151184101635
3896,LPG,4.157189120144776,Energy,0.38,882868928.0,2.6532352,0.39611,2.72,Small-Cap,21.690000534057617,172.07079607060132,126.12836331479824
3897,LPL,2.009149230691728,Technology,0.03,4417644032.0,0.00016892326,-0.11745,-0.24,Mid-Cap,6.070000171661377,38.268800826199154,-7.673631929603921
3898,LPLA,54.517170591999005,Financial Services,0.62,16030288896.0,1.8638083,0.09833,18.73,Large-Cap,205.3600006103516,309.4424615212377,263.50002876543465
3899,LPRO,11.978211742237475,Financial Services,-9.85,835702528.0,4.6532874,0.37095,0.48,Small-Cap,6.960000038146973,-31.831537589199137,-77.77397034500221
3900,LPSN,20.93614150470766,Technology,-0.2,383148032.0,0.7442658,-0.43851003,-0.86,Small-Cap,5.050000190734863,-76.43490378525479,-122.37733654105787
3904,LPX,15.511266750903092,Industrials,4.77,4416974336.0,1.1460752,0.28178,4.43,Mid-Cap,61.810001373291016,295.67111729248495,249.72868453668187
3905,LQDA,1.809636153369599,Healthcare,-0.06,448936800.0,28.173002,-2.57389,-0.82,Small-Cap,6.78000020980835,9.886549853672049,-36.055882902131025
3906,LQDT,5.690889667600067,Consumer Cyclical,-0.99,432868576.0,1.5155137,0.14246,1.03,Small-Cap,13.789999961853027,182.58195980458277,136.63952704877968
3908,LRFC,5.000166901797807,Financial Services,1.98,58079252.0,3.8908858,-0.80552,0.75,Micro-Cap,21.350000381469727,7.178716363950077,-38.763716391852995
3910,LRN,6.425492964207537,Consumer Defensive,0.76,1629546624.0,0.9256063,0.05626,2.83,Small-Cap,38.0099983215332,57.32615298672956,11.383720230926485
3911,LSAK,0.8323176734668354,Technology,-0.74,246504848.0,0.5899433,-0.08573,-0.21,Micro-Cap,4.110000133514404,21.238938239814058,-24.703494515989018
3913,LSCC,17.35181258202861,Technology,2.92,12439401472.0,18.837418,0.27089,2.44,Large-Cap,90.75,384.7756588071063,338.83322605130326
3915,LSEA,1.7717937691419476,Real Estate,0.22,256241664.0,0.17715223,0.05085,1.15,Small-Cap,6.360000133514404,-38.6692362227397,-84.61166897854278
3918,LSI,26.72340701516858,Real Estate,5.86,11450015744.0,10.931835,0.34192002,4.96,Large-Cap,133.72000122070312,140.84172143460577,94.89928867880269
3921,LSTR,20.565575797171356,Industrials,0.94,6564074496.0,0.8823008,0.057919998,9.62,Mid-Cap,181.88999938964844,89.40894430989081,43.46651155408774
3922,LSXMA,6.031341838526198,Communication Services,0.23,9272460288.0,1.0299301,0.14351,3.07,Mid-Cap,28.530000686645508,-0.2234875219800294,-46.1659202777831
3924,LSXMK,6.024616469009302,Communication Services,0.23,9272479744.0,1.0299323,0.14351,3.45,Mid-Cap,28.36000061035156,-2.1637687405618755,-48.10620149636495
3926,LTC,3.198351252822331,Real Estate,41.54,1420303616.0,8.252301,0.58116,1.86,Small-Cap,34.20000076293945,16.545553815054813,-29.396878940748262
3930,LTHM,7.3863383135059415,Basic Materials,11.5,3711672320.0,4.5642796,0.33633,2.4,Mid-Cap,21.850000381469727,298.7226333105733,252.78020055477023
3934,LTRX,1.2812049512300092,Technology,0.71,143153312.0,1.0880392,-0.03759,0.61,Micro-Cap,3.990000009536743,67.6470511630218,21.704618407218724
3941,LULU,46.44303627949017,Consumer Cyclical,1.94,48042934272.0,5.923535,0.10539,13.44,Large-Cap,376.7099914550781,82.23199943429103,36.28956667848795
3942,LUMN,2.9842105238328025,Communication Services,-0.29,2240860160.0,0.12821032,-0.088570006,0.17,Mid-Cap,2.180000066757202,-75.00785823320896,-120.95029098901205
